   *(ORIGINAL DATA)=(TIDAL COMP.)+(TREND)+(RESPONSE)+(IRREGULAR)+(STEP)
     FORMAT IS 1H ,I5,5D13.5,        1.D30 AND -1.D30 ARE SPECIAL MARKS
     I    IRREGULAR    TREND        RESPONSE    TIDAL COMP.   ORIGINAL
   253 -4.26965D-04  2.86693D+01  0.00000D+00 -2.88193D-03  2.86660D+01
   254  5.97844D-04  2.86683D+01  0.00000D+00 -1.90338D-03  2.86670D+01
   255 -5.91887D-04  2.86673D+01  0.00000D+00 -6.72779D-04  2.86660D+01
   256  2.32410D-05  2.86663D+01  0.00000D+00  6.57283D-04  2.86670D+01
   257 -2.15141D-04  2.86653D+01  0.00000D+00  1.90791D-03  2.86670D+01
   258  1.00976D-03  2.86641D+01  0.00000D+00  2.91344D-03  2.86680D+01
   259  7.28548D-05  2.86624D+01  0.00000D+00  3.55765D-03  2.86660D+01
   260 -2.27497D-04  2.86604D+01  0.00000D+00  3.79598D-03  2.86640D+01
   261 -2.03483D-04  2.86585D+01  0.00000D+00  3.65802D-03  2.86620D+01
   262 -1.11293D-04  2.86569D+01  0.00000D+00  3.23108D-03  2.86600D+01
   263 -1.34477D-04  2.86555D+01  0.00000D+00  2.63159D-03  2.86580D+01
   264 -3.98424D-04  2.86544D+01  0.00000D+00  1.97346D-03  2.86560D+01
   265  1.06717D-03  2.86536D+01  0.00000D+00  1.34214D-03  2.86560D+01
   266 -5.25119D-04  2.86527D+01  0.00000D+00  7.80027D-04  2.86530D+01
   267 -4.51618D-04  2.86522D+01  0.00000D+00  2.84840D-04  2.86520D+01
   268  3.08433D-04  2.86519D+01  0.00000D+00 -1.80236D-04  2.86520D+01
   269  1.76781D-05  2.86517D+01  0.00000D+00 -6.68087D-04  2.86510D+01
   270 -2.22077D-04  2.86514D+01  0.00000D+00 -1.22498D-03  2.86500D+01
   271  6.53303D-04  2.86512D+01  0.00000D+00 -1.86834D-03  2.86500D+01
   272 -2.26484D-04  2.86508D+01  0.00000D+00 -2.57014D-03  2.86480D+01
   273 -1.09796D-04  2.86504D+01  0.00000D+00 -3.25092D-03  2.86470D+01
   274 -1.74448D-04  2.86500D+01  0.00000D+00 -3.78855D-03  2.86460D+01
   275  4.38148D-04  2.86496D+01  0.00000D+00 -4.04237D-03  2.86460D+01
   276 -3.08801D-04  2.86492D+01  0.00000D+00 -3.88915D-03  2.86450D+01
   277  3.85085D-04  2.86489D+01  0.00000D+00 -3.26189D-03  2.86460D+01
   278 -4.39110D-04  2.86486D+01  0.00000D+00 -2.17988D-03  2.86460D+01
   279  1.63649D-04  2.86486D+01  0.00000D+00 -7.58944D-04  2.86480D+01
   280 -5.61313D-04  2.86488D+01  0.00000D+00  8.04401D-04  2.86490D+01
   281  5.90399D-04  2.86491D+01  0.00000D+00  2.27272D-03  2.86520D+01
   282  9.09440D-05  2.86495D+01  0.00000D+00  3.42148D-03  2.86530D+01
   283  5.19943D-05  2.86499D+01  0.00000D+00  4.09143D-03  2.86540D+01
   284 -5.61016D-04  2.86503D+01  0.00000D+00  4.22409D-03  2.86540D+01
   285  8.22997D-05  2.86510D+01  0.00000D+00  3.87002D-03  2.86550D+01
   286  4.34469D-06  2.86518D+01  0.00000D+00  3.16829D-03  2.86550D+01
   287  1.40066D-04  2.86526D+01  0.00000D+00  2.30425D-03  2.86550D+01
   288  4.26524D-04  2.86531D+01  0.00000D+00  1.45900D-03  2.86550D+01
   289 -2.20496D-04  2.86535D+01  0.00000D+00  7.64844D-04  2.86540D+01
   290 -2.26663D-05  2.86537D+01  0.00000D+00  2.78305D-04  2.86540D+01
   291 -1.12754D-05  2.86540D+01  0.00000D+00 -2.42337D-05  2.86540D+01
   292 -1.43351D-04  2.86544D+01  0.00000D+00 -2.29318D-04  2.86540D+01
   293 -3.39948D-04  2.86548D+01  0.00000D+00 -4.53830D-04  2.86540D+01
   294  5.40695D-04  2.86553D+01  0.00000D+00 -8.05791D-04  2.86550D+01
   295 -2.35104D-04  2.86556D+01  0.00000D+00 -1.34781D-03  2.86540D+01
   296  2.57538D-04  2.86558D+01  0.00000D+00 -2.07139D-03  2.86540D+01
   297 -1.85587D-05  2.86559D+01  0.00000D+00 -2.88844D-03  2.86530D+01
   298 -2.96934D-04  2.86559D+01  0.00000D+00 -3.64327D-03  2.86520D+01
   299  1.62562D-04  2.86560D+01  0.00000D+00 -4.14461D-03  2.86520D+01
   300  2.59511D-04  2.86560D+01  0.00000D+00 -4.21213D-03  2.86520D+01
   301 -1.26032D-04  2.86559D+01  0.00000D+00 -3.72728D-03  2.86520D+01
   302 -1.40487D-04  2.86558D+01  0.00000D+00 -2.67478D-03  2.86530D+01
   303  2.55073D-04  2.86559D+01  0.00000D+00 -1.16168D-03  2.86550D+01
   304  2.80249D-04  2.86561D+01  0.00000D+00  5.94540D-04  2.86570D+01
