 320   2   2  2 -1  0  0 -1         30.04106668   -0.00355                      
 321   2   2  2 -1  0  0  1         30.04107060    0.00090                      
 322   2   2  2 -1  0  1  1         30.04327701   -0.00005                      
 323   3   2  2  0 -1  0  0         30.07749544    0.00028                      
 324   3   2  2  0 -1  1  0         30.07970185    0.00005                      
 325   2   2  2  0  0 -1  0         30.07993086   -0.00147                      
 326   2   2  2  0  0  0  0         30.08213728    0.11498                      
 327   2   2  2  0  0  1  0         30.08434369    0.03426                      
 328   2   2  2  0  0  2  0         30.08655010    0.00372                      
 329   2   2  2  1  0  0 -1         30.12320396    0.00091                      
 330   2   2  2  2 -2  0  0         30.15499088    0.00005                      
 331   2   2  2  2  0  0  0         30.16427456    0.00076                      
 332   2   2  3 -3  1  0  1         30.51259169    0.00005                      
 333   2   2  3 -2 -1 -1  0         30.54216828    0.00008                      
 334   2   2  3 -2 -1  0  0         30.54437469    0.00006                      
 335   3   2  3 -2  0  0  0         30.54901653    0.00006                      
 336   2   2  3 -2  1  0  0         30.55365837    0.00123                      
 337   2   2  3 -2  1  1  0         30.55586478    0.00054                      
 338   2   2  3 -2  1  2  0         30.55807119    0.00006                      
 339   2   2  3  0 -1 -1  0         30.62430556   -0.00012                      
 340   2   2  3  0 -1  0  0         30.62651197    0.00643                      
 341   2   2  3  0 -1  1  0         30.62871838    0.00280                      
 342   2   2  3  0 -1  2  0         30.63092480    0.00030                      
 343   3   2  3  0  0  0  0         30.63115381    0.00048                      
 344   3   2  3  0  0  1  0         30.63336022    0.00031                      
 345   3   2  3  0  0  2  0         30.63556663    0.00006                      
 346   2   2  3  0  1  0  0         30.63579564   -0.00005                      
 347   2   2  4 -3  0  0  1         31.05696638    0.00007                      
 348   2   2  4 -2  0  0  0         31.09803306    0.00107                      
 349   2   2  4 -2  0  1  0         31.10023947    0.00046                      
 350   2   2  4 -2  0  2  0         31.10244589    0.00005                      
 351   2   2  4  0 -2  0  0         31.17088666    0.00053                      
 352   2   2  4  0 -2  1  0         31.17309308    0.00023                      
 353   3   2  4  0 -1  0  0         31.17552850    0.00008                      
 354   2   2  4  0  0  0  0         31.18017034    0.00169                      
 355   2   2  4  0  0  1  0         31.18237675    0.00146                      
 356   2   2  4  0  0  2  0         31.18458316    0.00047                      
 357   2   2  4  0  0  3  0         31.18678958    0.00007                      
 358   2   2  5 -2 -1  0  0         31.64240774    0.00017                      
 359   2   2  5  0 -1  0  0         31.72454502    0.00032                      
 360   2   2  5  0 -1  1  0         31.72675143    0.00028                      
 361   3   3 -3  2  1  0  0         41.91588590   -0.00017                      
 362   3   3 -2  0  2  0  0         42.38740694   -0.00057                      
 363   3   3 -2  2  0  0  0         42.46026054   -0.00057                      
 364   3   3 -1  0  1 -1  0         42.92957522    0.00018                      
 365   3   3 -1  0  1  0  0         42.93178163   -0.00326                      
 366   3   3 -1  2 -1  0  0         43.00463524   -0.00061                      
 367   3   3  0 -2  2  0  0         43.40330272    0.00007                      
 368   3   3  0  0  0 -1  0         43.47394991    0.00067                      
 369   3   3  0  0  0  0  0         43.47615633   -0.01188                      
 370   3   3  1 -2  1  0  0         43.94767742    0.00017                      
 371   3   3  1  0 -1  0  0         44.02053102    0.00067                      
 372   3   3  1  0  1  0  0         44.02981469   -0.00025                      
 373   3   3  1  0  1  1  0         44.03202111   -0.00011                      
 374   3   3  2  0  0 -1  0         44.57198297    0.00006                      
 375   3   3  2  0  0  0  0         44.57418939   -0.00155                      
 376   3   3  2  0  0  1  0         44.57639580   -0.00068                      
 377   3   3  2  0  0  2  0         44.57860221   -0.00007                      
